# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
7976	1.0567E+000	7.7349E-004	7.3026E-002	8913	2.0553E-002	-8.3560E-003	7.8720E-004	-6.1295E-003	4.3885E-003
7977	1.0565E+000	7.9030E-004	7.4681E-002	8930	2.0657E-002	-1.0563E-002	6.4510E-004	-3.4319E-003	3.9467E-003
7978	1.0559E+000	7.8725E-004	7.4168E-002	8876	2.0944E-002	-1.0864E-002	7.2950E-004	-3.6905E-003	1.1393E-003
7979	1.0550E+000	7.7680E-004	7.3211E-002	8882	2.0475E-002	-9.2956E-003	-7.4269E-004	-3.0608E-003	1.5782E-003
7980	1.0552E+000	7.7355E-004	7.2956E-002	8895	2.0360E-002	-9.0998E-003	-8.1657E-004	-5.4025E-004	2.6607E-003
7981	1.0552E+000	7.9021E-004	7.4704E-002	8937	2.0804E-002	-9.3563E-003	2.3755E-003	-3.9714E-003	2.1244E-003
7982	1.0548E+000	7.6765E-004	7.2439E-002	8905	2.0332E-002	-8.9661E-003	2.8229E-003	-7.0693E-003	4.4927E-003
7983	1.0544E+000	7.7980E-004	7.3872E-002	8974	2.0106E-002	-8.8543E-003	1.3647E-003	-5.5751E-003	5.6608E-003
7984	1.0534E+000	7.6313E-004	7.2280E-002	8971	2.0290E-002	-8.3541E-003	6.4470E-004	-2.6378E-003	5.4241E-003
7985	1.0539E+000	7.6875E-004	7.2866E-002	8984	2.0117E-002	-8.2621E-003	-4.6033E-003	-2.2400E-003	6.6387E-003
7986	1.0536E+000	7.6967E-004	7.2941E-002	8981	2.0341E-002	-9.1053E-003	-2.6400E-003	-5.2261E-003	1.0920E-002
7987	1.0527E+000	7.8792E-004	7.4562E-002	8955	2.0510E-002	-8.6902E-003	-5.7446E-004	-7.1737E-003	8.4189E-003
7988	1.0536E+000	7.9241E-004	7.4911E-002	8937	2.0322E-002	-8.9244E-003	-1.8073E-003	-5.7279E-003	4.9356E-003
7989	1.0530E+000	7.7678E-004	7.3254E-002	8893	2.0168E-002	-9.7314E-003	-2.2225E-003	-4.7852E-003	5.9479E-003
7990	1.0512E+000	7.8433E-004	7.4063E-002	8917	2.0293E-002	-1.0604E-002	1.8211E-003	-7.3468E-003	2.7033E-003
7991	1.0508E+000	7.8340E-004	7.3868E-002	8891	2.0237E-002	-8.5807E-003	3.6144E-004	-7.7199E-003	9.8494E-004
7992	1.0504E+000	7.9246E-004	7.4852E-002	8922	2.0424E-002	-7.7953E-003	-4.9704E-004	-8.6555E-003	5.9950E-003
7993	1.0490E+000	7.8478E-004	7.4038E-002	8900	2.0766E-002	-9.9870E-003	5.8774E-004	-9.0562E-003	8.5208E-003
7994	1.0469E+000	7.8182E-004	7.3943E-002	8945	2.0607E-002	-1.0473E-002	1.5866E-003	-7.1054E-003	4.8127E-003
7995	1.0450E+000	7.7561E-004	7.3238E-002	8916	2.0700E-002	-1.0616E-002	1.5380E-003	-8.3216E-004	8.1030E-003
7996	1.0448E+000	7.8954E-004	7.4791E-002	8973	2.0981E-002	-1.0273E-002	9.9202E-004	2.3637E-003	1.2599E-002
7997	1.0444E+000	7.9438E-004	7.5138E-002	8947	2.1251E-002	-9.7450E-003	4.2787E-003	3.1664E-003	9.5213E-003
7998	1.0426E+000	7.9326E-004	7.5005E-002	8940	2.0967E-002	-9.7067E-003	5.1567E-003	2.5463E-003	7.6807E-003
7999	1.0420E+000	7.9350E-004	7.5063E-002	8949	2.0773E-002	-9.1016E-003	1.7329E-003	2.2896E-003	9.3377E-003
8000	1.0417E+000	7.8100E-004	7.3816E-002	8933	2.0788E-002	-8.7466E-003	-1.7266E-003	3.7375E-003	7.8037E-003
8001	1.0431E+000	7.9786E-004	7.5520E-002	8959	2.0991E-002	-9.0720E-003	4.0180E-003	2.4382E-003	8.1120E-003
8002	1.0436E+000	7.8917E-004	7.4708E-002	8962	2.0932E-002	-8.4873E-003	6.0744E-003	7.5054E-004	7.2986E-003
8003	1.0440E+000	7.9489E-004	7.5287E-002	8971	2.0945E-002	-8.4429E-003	1.2865E-003	2.8725E-003	3.3969E-003
8004	1.0475E+000	7.8754E-004	7.4552E-002	8961	2.0825E-002	-8.7081E-003	1.3429E-004	-1.6980E-003	2.9993E-003
8005	1.0503E+000	7.9080E-004	7.4993E-002	8993	2.0684E-002	-8.9204E-003	1.4598E-003	-3.4806E-003	4.2446E-003
8006	1.0522E+000	7.9159E-004	7.4898E-002	8952	2.0762E-002	-9.8836E-003	1.0716E-003	-3.8059E-003	3.0590E-003
8007	1.0554E+000	7.9664E-004	7.5550E-002	8994	2.1101E-002	-9.3752E-003	1.5083E-003	-3.6340E-003	4.9735E-003
8008	1.0572E+000	7.9150E-004	7.5086E-002	8999	2.1359E-002	-8.8386E-003	2.9396E-003	-4.3756E-003	4.4063E-003
8009	1.0593E+000	7.7993E-004	7.4003E-002	9003	2.1377E-002	-9.3675E-003	2.1077E-003	-7.8169E-003	3.9419E-003
8010	1.0622E+000	7.8856E-004	7.4786E-002	8994	2.1193E-002	-9.6642E-003	2.9078E-004	-6.6801E-003	6.7545E-003
8011	1.0631E+000	7.9222E-004	7.5043E-002	8973	2.1111E-002	-9.9245E-003	1.7967E-003	-5.3822E-003	8.0804E-003
8012	1.0651E+000	7.8225E-004	7.4190E-002	8995	2.0866E-002	-9.3162E-003	2.4381E-003	-6.5428E-003	5.2652E-003
8013	1.0679E+000	7.8199E-004	7.4134E-002	8987	2.1115E-002	-9.8167E-003	-6.3770E-004	-8.2177E-003	1.7342E-003
8014	1.0687E+000	8.0492E-004	7.6567E-002	9049	2.1132E-002	-1.0474E-002	-1.6638E-003	-6.4608E-003	1.8066E-003
8015	1.0704E+000	7.9813E-004	7.5831E-002	9027	2.1154E-002	-1.0523E-002	1.1804E-003	-4.8765E-003	3.4997E-003
8016	1.0723E+000	8.0922E-004	7.6951E-002	9043	2.1292E-002	-1.0442E-002	2.1322E-003	-6.2965E-003	7.9945E-004
8017	1.0725E+000	8.0194E-004	7.6002E-002	8982	2.1364E-002	-1.1189E-002	-1.3744E-003	-1.1604E-002	2.5352E-003
8018	1.0736E+000	8.0445E-004	7.6345E-002	9007	2.1222E-002	-1.1622E-002	1.8715E-004	-1.5617E-002	-2.0406E-003
8019	1.0747E+000	7.8753E-004	7.4686E-002	8994	2.0849E-002	-1.2409E-002	1.5782E-003	-1.5467E-002	-3.5142E-003
8020	1.0734E+000	7.9856E-004	7.5941E-002	9043	2.0700E-002	-1.1897E-002	2.8762E-003	-1.4486E-002	-4.0183E-003
8021	1.0705E+000	7.9560E-004	7.5603E-002	9030	2.0840E-002	-1.2140E-002	6.3798E-003	-1.2640E-002	-3.0385E-003
8022	1.0682E+000	7.9364E-004	7.5489E-002	9047	2.1197E-002	-1.2435E-002	5.6282E-003	-1.0557E-002	1.0912E-004
8023	1.0661E+000	8.0018E-004	7.6254E-002	9081	2.1147E-002	-1.1324E-002	2.8760E-003	-9.1310E-003	1.8929E-003
8024	1.0631E+000	7.9614E-004	7.5716E-002	9045	2.1590E-002	-1.1318E-002	4.8787E-003	-6.4102E-003	1.4050E-003
8025	1.0599E+000	8.1273E-004	7.7392E-002	9068	2.1671E-002	-1.0889E-002	8.2353E-003	-2.0639E-003	7.2583E-003
8026	1.0573E+000	8.0482E-004	7.6378E-002	9006	2.1975E-002	-1.0153E-002	9.8606E-003	-1.7749E-003	4.6751E-003
8027	1.0555E+000	8.1096E-004	7.7054E-002	9028	2.1878E-002	-9.6362E-003	9.0779E-003	1.5444E-003	1.5977E-003
8028	1.0541E+000	8.0033E-004	7.5963E-002	9009	2.1751E-002	-7.5188E-003	7.2129E-003	6.8843E-003	6.9329E-003
8029	1.0526E+000	8.0722E-004	7.6851E-002	9064	2.1811E-002	-7.8935E-003	7.5262E-003	7.1897E-003	6.5345E-003
8030	1.0529E+000	8.0940E-004	7.6998E-002	9050	2.1631E-002	-1.0239E-002	1.0659E-002	7.5029E-003	4.8632E-003
8031	1.0545E+000	7.9798E-004	7.6157E-002	9108	2.1654E-002	-9.7180E-003	6.5312E-003	7.6840E-003	8.9026E-003
8032	1.0579E+000	7.9663E-004	7.5749E-002	9042	2.1857E-002	-1.0061E-002	4.8654E-003	6.1178E-003	9.3036E-003
8033	1.0610E+000	7.9373E-004	7.5566E-002	9064	2.1540E-002	-9.9450E-003	3.8146E-003	1.8271E-003	5.1501E-003
8034	1.0649E+000	8.0570E-004	7.6911E-002	9112	2.1702E-002	-9.2910E-003	2.6745E-003	-7.1583E-003	-1.7492E-003
8035	1.0678E+000	7.9832E-004	7.6150E-002	9099	2.1322E-002	-9.7338E-003	2.5024E-003	-6.9073E-003	-2.6168E-003
8036	1.0720E+000	7.9915E-004	7.6258E-002	9106	2.1054E-002	-1.0342E-002	2.1078E-003	-6.5539E-003	-8.0900E-003
8037	1.0755E+000	7.8577E-004	7.4935E-002	9094	2.1289E-002	-1.1149E-002	3.7099E-003	-1.0795E-002	-9.7871E-003
8038	1.0778E+000	7.9118E-004	7.5685E-002	9151	2.1313E-002	-1.0486E-002	3.9039E-003	-9.4675E-003	-7.3155E-003
8039	1.0785E+000	7.8776E-004	7.5410E-002	9164	2.1013E-002	-1.0453E-002	3.3217E-003	-1.1918E-002	-8.4239E-003
8040	1.0787E+000	7.9401E-004	7.6132E-002	9194	2.0702E-002	-1.0516E-002	2.2794E-003	-1.4912E-002	-9.6352E-003
8041	1.0768E+000	7.8533E-004	7.5155E-002	9158	2.0838E-002	-1.0696E-002	2.1283E-003	-1.3427E-002	-9.3576E-003
8042	1.0739E+000	7.9632E-004	7.6319E-002	9185	2.0918E-002	-9.9469E-003	1.1603E-003	-8.9354E-003	-4.9529E-003
8043	1.0715E+000	7.9282E-004	7.5897E-002	9164	2.1543E-002	-9.7345E-003	2.0972E-003	-9.9047E-003	-2.2390E-003
8044	1.0685E+000	8.1177E-004	7.7783E-002	9181	2.1963E-002	-9.1269E-003	3.1682E-003	-1.1769E-002	-4.1334E-003
8045	1.0655E+000	8.0631E-004	7.7289E-002	9188	2.1987E-002	-9.3121E-003	4.6154E-003	-3.6433E-003	-2.5342E-003
8046	1.0623E+000	7.9822E-004	7.6514E-002	9188	2.1668E-002	-1.0116E-002	5.7611E-003	1.2638E-003	-1.3063E-003
8047	1.0580E+000	7.9179E-004	7.5975E-002	9207	2.1633E-002	-8.8363E-003	7.4816E-003	1.1596E-003	2.5518E-003
8048	1.0557E+000	7.9208E-004	7.5991E-002	9204	2.1873E-002	-9.2584E-003	9.2715E-003	2.1468E-003	1.0026E-002
8049	1.0554E+000	8.0463E-004	7.7258E-002	9219	2.1878E-002	-1.0213E-002	8.1870E-003	4.8298E-003	1.4638E-002
8050	1.0535E+000	7.9692E-004	7.6482E-002	9211	2.1552E-002	-1.0938E-002	8.4105E-003	-1.1673E-003	1.0766E-002
8051	1.0536E+000	8.0143E-004	7.6876E-002	9201	2.1408E-002	-1.0399E-002	7.5743E-003	2.2906E-003	1.0148E-002
8052	1.0547E+000	7.9083E-004	7.5737E-002	9172	2.1778E-002	-8.9861E-003	7.5374E-003	4.0229E-003	6.7425E-003
8053	1.0578E+000	7.9604E-004	7.6229E-002	9170	2.1617E-002	-9.2909E-003	6.7319E-003	5.8603E-003	7.2834E-003
8054	1.0605E+000	7.8969E-004	7.5668E-002	9182	2.1303E-002	-9.6537E-003	8.9819E-003	-9.5266E-004	6.0168E-003
8055	1.0632E+000	8.0685E-004	7.7460E-002	9217	2.1521E-002	-1.1512E-002	1.0624E-002	-8.5465E-003	-1.3224E-003
8056	1.0664E+000	7.8393E-004	7.5148E-002	9189	2.1007E-002	-1.1764E-002	5.9701E-003	-6.4978E-003	-7.5750E-004
8057	1.0694E+000	7.8849E-004	7.5734E-002	9226	2.1053E-002	-1.0585E-002	4.6041E-003	-7.2581E-003	-9.2329E-005
8058	1.0740E+000	7.9013E-004	7.5942E-002	9238	2.1336E-002	-9.4005E-003	3.2139E-003	-8.4054E-003	1.0953E-003
8059	1.0754E+000	7.8453E-004	7.5424E-002	9243	2.1178E-002	-9.7894E-003	1.1123E-003	-9.6092E-003	-8.6163E-004
8060	1.0757E+000	7.9230E-004	7.6154E-002	9239	2.1145E-002	-1.0743E-002	1.6918E-003	-1.1818E-002	-6.9646E-003
8061	1.0773E+000	8.0299E-004	7.6998E-002	9195	2.1458E-002	-1.1470E-002	3.0843E-003	-1.2748E-002	-5.4902E-003
8062	1.0783E+000	8.0739E-004	7.7449E-002	9202	2.1314E-002	-1.1319E-002	2.5204E-003	-1.5390E-002	-1.6044E-003
8063	1.0771E+000	7.9827E-004	7.6299E-002	9136	2.1166E-002	-1.2149E-002	2.2047E-003	-1.6062E-002	-3.0179E-003
8064	1.0767E+000	8.1081E-004	7.7618E-002	9164	2.1214E-002	-1.2929E-002	3.1440E-003	-1.3115E-002	-4.5053E-003
8065	1.0737E+000	7.9979E-004	7.6281E-002	9097	2.1331E-002	-1.2828E-002	5.5194E-003	-1.4598E-002	-7.8374E-003
8066	1.0714E+000	8.1617E-004	7.7962E-002	9124	2.1803E-002	-1.1286E-002	2.3876E-003	-1.2415E-002	-9.3579E-003
8067	1.0681E+000	7.9966E-004	7.6172E-002	9074	2.1260E-002	-1.0971E-002	-4.9868E-004	-9.2610E-003	-2.7603E-003
8068	1.0641E+000	8.0706E-004	7.6901E-002	9079	2.1161E-002	-1.1062E-002	5.7192E-004	-8.7928E-003	1.4390E-003
8069	1.0631E+000	7.9765E-004	7.5921E-002	9059	2.1380E-002	-8.7274E-003	2.0994E-003	-9.2347E-003	4.8085E-003
8070	1.0615E+000	8.1668E-004	7.7911E-002	9101	2.1367E-002	-1.0312E-002	5.5285E-003	-7.7039E-003	4.1300E-003
8071	1.0584E+000	8.1815E-004	7.7999E-002	9089	2.1796E-002	-1.1287E-002	7.0881E-003	-2.3467E-003	1.9321E-003
8072	1.0561E+000	8.0872E-004	7.6964E-002	9057	2.1803E-002	-1.0658E-002	2.9478E-003	4.5491E-003	5.0260E-004
8073	1.0542E+000	8.0962E-004	7.7046E-002	9056	2.1871E-002	-9.5272E-003	2.9875E-003	4.4699E-003	2.0924E-003
8074	1.0539E+000	8.1166E-004	7.7116E-002	9027	2.2139E-002	-8.9982E-003	5.3342E-003	5.0248E-003	2.5571E-003
8075	1.0546E+000	8.2899E-004	7.8926E-002	9064	2.2064E-002	-1.0501E-002	5.4877E-003	1.1075E-003	-1.7003E-003
8076	1.0547E+000	8.1591E-004	7.7425E-002	9005	2.1974E-002	-1.1147E-002	6.9086E-003	-3.6408E-003	-1.0483E-003
8077	1.0554E+000	8.2474E-004	7.8241E-002	9000	2.1774E-002	-1.1577E-002	8.3968E-003	-4.9561E-003	5.3683E-004
8078	1.0562E+000	8.1104E-004	7.6698E-002	8943	2.1443E-002	-1.1008E-002	7.1592E-003	-3.8764E-003	-2.0803E-003
8079	1.0579E+000	7.9401E-004	7.5037E-002	8931	2.1080E-002	-1.0382E-002	3.8866E-003	-8.3246E-003	-1.0022E-003
8080	1.0585E+000	8.0888E-004	7.6178E-002	8869	2.1445E-002	-1.0502E-002	3.9293E-003	-1.2027E-002	9.7041E-006
8081	1.0601E+000	8.2894E-004	7.8034E-002	8862	2.1599E-002	-9.6739E-003	4.6511E-003	-1.1552E-002	-2.0737E-003
8082	1.0601E+000	8.0791E-004	7.5869E-002	8819	2.1422E-002	-1.1491E-002	6.2835E-003	-9.1744E-003	-6.2346E-003
8083	1.0606E+000	8.1346E-004	7.6342E-002	8808	2.1168E-002	-1.0947E-002	5.0825E-003	-1.2576E-002	-4.9404E-003
8084	1.0604E+000	8.0157E-004	7.5196E-002	8800	2.0923E-002	-1.0161E-002	2.1117E-003	-1.1643E-002	2.9020E-003
8085	1.0603E+000	8.1189E-004	7.6176E-002	8803	2.0982E-002	-1.1366E-002	2.1127E-003	-9.8674E-003	-1.1605E-003
8086	1.0602E+000	8.1909E-004	7.6694E-002	8767	2.1397E-002	-1.1385E-002	2.4979E-003	-7.5610E-003	-3.7353E-003
8087	1.0590E+000	8.0739E-004	7.5352E-002	8710	2.1348E-002	-1.1770E-002	2.8369E-003	-7.9828E-003	-4.6242E-003
8088	1.0575E+000	8.1490E-004	7.6014E-002	8701	2.1269E-002	-1.1911E-002	3.8743E-003	-7.8936E-003	-3.1569E-003
8089	1.0556E+000	8.1427E-004	7.5827E-002	8672	2.1499E-002	-1.1422E-002	5.8211E-003	-8.9521E-003	6.0719E-004
8090	1.0539E+000	8.2672E-004	7.6992E-002	8673	2.1388E-002	-1.1881E-002	5.2071E-003	-9.6423E-003	-1.6353E-004
8091	1.0520E+000	8.0900E-004	7.5115E-002	8621	2.1139E-002	-1.2037E-002	8.3880E-003	-7.9365E-003	-8.4366E-004
8092	1.0501E+000	8.2213E-004	7.6271E-002	8607	2.1480E-002	-1.1936E-002	8.4572E-003	-5.7690E-003	-5.9646E-003
8093	1.0478E+000	8.3214E-004	7.6880E-002	8536	2.1987E-002	-1.2213E-002	9.7056E-003	-3.2042E-003	-4.9485E-003
8094	1.0460E+000	8.5766E-004	7.9046E-002	8494	2.2209E-002	-1.0863E-002	1.0719E-002	-1.1324E-003	3.6354E-003
8095	1.0445E+000	8.3318E-004	7.6439E-002	8417	2.1900E-002	-9.7647E-003	7.2472E-003	1.5390E-003	4.7072E-003
8096	1.0437E+000	8.2958E-004	7.5964E-002	8385	2.1484E-002	-9.4249E-003	3.7936E-003	-1.7848E-003	3.8080E-003
8097	1.0435E+000	8.2372E-004	7.5120E-002	8317	2.1366E-002	-9.5717E-003	2.6898E-003	-5.6845E-003	7.3772E-004
8098	1.0439E+000	8.3153E-004	7.5587E-002	8263	2.1450E-002	-1.0451E-002	3.4803E-003	-8.9141E-003	-1.7854E-003
8099	1.0445E+000	8.4153E-004	7.6308E-002	8222	2.1587E-002	-1.0678E-002	5.1617E-003	-3.4163E-003	-8.4893E-004
8100	1.0446E+000	8.3022E-004	7.5022E-002	8166	2.1378E-002	-1.1474E-002	5.2163E-003	-2.0626E-004	-2.7254E-003
8101	1.0468E+000	8.3095E-004	7.4859E-002	8116	2.1143E-002	-1.2159E-002	4.1442E-003	-5.2188E-003	-6.5822E-003
8102	1.0497E+000	8.2698E-004	7.4230E-002	8057	2.0950E-002	-1.1807E-002	4.4074E-003	-7.0637E-003	-5.7591E-003
8103	1.0522E+000	8.4085E-004	7.5494E-002	8061	2.0882E-002	-1.1062E-002	3.8273E-003	-5.5742E-003	-7.4462E-003
8104	1.0541E+000	8.3661E-004	7.4829E-002	8000	2.1248E-002	-1.1944E-002	2.5157E-003	-5.6447E-003	-8.5788E-003
8105	1.0563E+000	8.6307E-004	7.7033E-002	7966	2.1518E-002	-1.2192E-002	1.5499E-003	-8.4630E-003	-9.2549E-003
8106	1.0577E+000	8.3157E-004	7.3820E-002	7880	2.1015E-002	-1.1288E-002	1.9623E-003	-1.0778E-002	-7.0986E-003
8107	1.0583E+000	8.4545E-004	7.4917E-002	7852	2.0804E-002	-1.1100E-002	2.3563E-003	-1.0860E-002	-4.5546E-003
8108	1.0595E+000	8.4696E-004	7.4721E-002	7783	2.1080E-002	-1.0931E-002	2.8227E-003	-1.2819E-002	-2.1692E-003
8109	1.0603E+000	8.5967E-004	7.5733E-002	7761	2.1232E-002	-1.2066E-002	2.7103E-003	-1.4092E-002	-2.7214E-003
8110	1.0604E+000	8.5665E-004	7.5129E-002	7691	2.1414E-002	-1.0538E-002	2.5125E-003	-1.1817E-002	-2.5998E-003
8111	1.0605E+000	8.7291E-004	7.6242E-002	7629	2.1731E-002	-1.1259E-002	4.6240E-003	-1.6228E-002	-6.3591E-004
8112	1.0594E+000	8.6899E-004	7.5634E-002	7575	2.1861E-002	-1.1877E-002	5.8224E-003	-1.3114E-002	1.5431E-003
8113	1.0592E+000	8.6604E-004	7.5115E-002	7523	2.1721E-002	-1.2256E-002	5.9193E-003	-8.7424E-003	2.5963E-003
8114	1.0592E+000	8.7471E-004	7.5639E-002	7478	2.1486E-002	-1.1837E-002	4.6661E-003	-8.8270E-003	-2.0623E-003
8115	1.0581E+000	8.6869E-004	7.4753E-002	7405	2.1678E-002	-1.0790E-002	1.9014E-003	-8.6185E-003	-6.3097E-003
8116	1.0582E+000	8.9511E-004	7.6835E-002	7368	2.2072E-002	-1.0683E-002	3.7809E-003	-7.3776E-003	-7.6102E-003
8117	1.0589E+000	8.7604E-004	7.4837E-002	7298	2.1845E-002	-1.0764E-002	7.0613E-003	-7.8613E-003	-1.6919E-003
8118	1.0594E+000	8.8948E-004	7.5942E-002	7289	2.1982E-002	-1.2632E-002	4.9692E-003	-4.1398E-003	3.0465E-004
8119	1.0601E+000	8.8212E-004	7.5018E-002	7232	2.2033E-002	-1.0339E-002	3.6770E-003	-1.3271E-003	-8.4206E-004
8120	1.0625E+000	8.9080E-004	7.5678E-002	7217	2.1755E-002	-1.0415E-002	4.7217E-003	-1.0248E-003	4.0828E-003
8121	1.0642E+000	8.8276E-004	7.4787E-002	7177	2.2048E-002	-1.2232E-002	5.9726E-003	1.6379E-004	6.1061E-003
8122	1.0664E+000	8.9324E-004	7.5581E-002	7160	2.2013E-002	-1.1874E-002	6.6046E-003	-7.9990E-003	5.7703E-003
8123	1.0695E+000	8.7996E-004	7.4194E-002	7109	2.1676E-002	-1.0843E-002	4.7348E-003	-1.2367E-002	5.1677E-003
8124	1.0718E+000	9.0467E-004	7.6179E-002	7091	2.1749E-002	-1.0942E-002	3.6207E-003	-1.2747E-002	4.4445E-003
8125	1.0740E+000	8.8576E-004	7.4264E-002	7030	2.1664E-002	-1.2327E-002	4.4036E-003	-8.8408E-003	2.5708E-003
8126	1.0762E+000	8.9750E-004	7.5046E-002	6992	2.1852E-002	-1.3783E-002	4.5353E-003	-1.0128E-002	-2.9012E-004
8127	1.0776E+000	8.9684E-004	7.4716E-002	6941	2.1997E-002	-1.3002E-002	7.3483E-003	-1.1866E-002	-6.4887E-003
8128	1.0784E+000	9.0489E-004	7.5240E-002	6914	2.2051E-002	-1.2814E-002	6.6597E-003	-7.1794E-003	-8.4138E-003
8129	1.0791E+000	9.1549E-004	7.5975E-002	6887	2.2299E-002	-1.4084E-002	3.9114E-003	-1.0008E-002	-5.9095E-003
8130	1.0808E+000	9.2671E-004	7.6566E-002	6826	2.2654E-002	-1.4358E-002	5.9044E-003	-1.2205E-002	-5.5650E-003
8131	1.0814E+000	9.1801E-004	7.5682E-002	6797	2.2564E-002	-1.3106E-002	9.6561E-003	-5.8410E-003	-7.8359E-003
8132	1.0815E+000	9.0522E-004	7.4302E-002	6737	2.2309E-002	-1.1768E-002	9.1219E-003	-7.8766E-003	-5.9443E-003
8133	1.0819E+000	9.1961E-004	7.5281E-002	6701	2.2373E-002	-1.2717E-002	8.4936E-003	-4.9070E-003	-1.3228E-003
8134	1.0814E+000	9.0265E-004	7.3519E-002	6634	2.2180E-002	-1.1769E-002	7.8810E-003	-5.4198E-003	-8.3211E-006
8135	1.0841E+000	9.2900E-004	7.5512E-002	6607	2.2174E-002	-1.1934E-002	8.1048E-003	-6.1216E-003	-7.2038E-003
8136	1.0848E+000	9.2526E-004	7.4816E-002	6538	2.2373E-002	-1.1419E-002	6.4083E-003	-1.3628E-003	-9.8428E-003
8137	1.0860E+000	9.5993E-004	7.7580E-002	6532	2.2603E-002	-9.6514E-003	4.8244E-003	-3.4360E-003	-6.4926E-003
8138	1.0853E+000	9.4547E-004	7.5986E-002	6459	2.2575E-002	-1.0478E-002	7.6199E-003	-7.2954E-003	-4.8950E-003
8139	1.0867E+000	9.4585E-004	7.5792E-002	6421	2.2225E-002	-1.0588E-002	7.9846E-003	-6.6631E-003	1.8544E-004
8140	1.0884E+000	9.4681E-004	7.5743E-002	6400	2.2450E-002	-1.1472E-002	8.3352E-003	-8.6799E-003	8.4439E-004
8141	1.0876E+000	9.6631E-004	7.7129E-002	6371	2.2970E-002	-1.2717E-002	7.7725E-003	-1.1078E-002	1.9478E-003
8142	1.0879E+000	9.6149E-004	7.6483E-002	6328	2.2786E-002	-1.0875E-002	2.6866E-003	-7.4177E-003	1.9207E-003
8143	1.0875E+000	9.4572E-004	7.4889E-002	6271	2.2377E-002	-1.0318E-002	2.8207E-003	-5.9137E-003	1.4140E-003
8144	1.0868E+000	9.4446E-004	7.4743E-002	6263	2.2283E-002	-1.1249E-002	4.2855E-003	-7.5702E-003	-1.4167E-003
8145	1.0858E+000	9.4316E-004	7.4372E-002	6218	2.2640E-002	-1.1129E-002	3.4008E-003	-4.8625E-003	-4.6528E-003
8146	1.0851E+000	9.5987E-004	7.5592E-002	6202	2.2280E-002	-1.1828E-002	6.3218E-003	-2.6608E-003	-2.4400E-003
8147	1.0861E+000	9.5094E-004	7.4558E-002	6147	2.2138E-002	-1.2857E-002	7.1044E-003	-1.8882E-003	-2.3138E-003
8148	1.0872E+000	9.5986E-004	7.4974E-002	6101	2.2565E-002	-1.1193E-002	7.7821E-003	-4.2815E-003	-2.4785E-003
8149	1.0884E+000	9.6362E-004	7.4965E-002	6052	2.2533E-002	-1.0963E-002	1.0316E-002	-3.2841E-003	3.5090E-003
8150	1.0883E+000	9.7837E-004	7.6018E-002	6037	2.2532E-002	-1.0739E-002	1.1380E-002	-3.6912E-003	-1.8403E-003
8151	1.0872E+000	9.8064E-004	7.5859E-002	5984	2.3087E-002	-1.1004E-002	8.9885E-003	-2.9187E-003	-4.1950E-003
8152	1.0871E+000	1.0048E-003	7.7816E-002	5998	2.3155E-002	-1.1525E-002	1.0525E-002	-6.0015E-003	-6.1611E-004
8153	1.0881E+000	9.8465E-004	7.5918E-002	5945	2.3180E-002	-1.1706E-002	1.4499E-002	-4.6544E-003	1.5630E-003
8154	1.0885E+000	9.8798E-004	7.6041E-002	5924	2.3032E-002	-1.2021E-002	1.3601E-002	-5.7657E-003	-3.8636E-003
8155	1.0900E+000	9.8261E-004	7.5312E-002	5874	2.2883E-002	-1.0782E-002	7.3842E-003	-6.0547E-003	-2.8294E-003
8156	1.0902E+000	9.8312E-004	7.5162E-002	5845	2.2540E-002	-1.1625E-002	8.1269E-003	-8.7103E-003	-3.3016E-003
8157	1.0896E+000	9.8113E-004	7.4749E-002	5804	2.2341E-002	-1.2430E-002	8.5768E-003	-1.0638E-002	-6.7815E-003
8158	1.0891E+000	9.8003E-004	7.4440E-002	5769	2.2573E-002	-1.0590E-002	8.2994E-003	-9.2598E-003	-8.8638E-003
8159	1.0884E+000	9.9349E-004	7.5357E-002	5753	2.2708E-002	-1.2108E-002	1.1576E-002	-6.8075E-003	-1.1920E-002
8160	1.0886E+000	9.8475E-004	7.4447E-002	5715	2.2503E-002	-1.1423E-002	8.0154E-003	-2.0781E-003	-1.1365E-002
8161	1.0884E+000	9.8224E-004	7.4164E-002	5701	2.2245E-002	-1.0715E-002	8.6594E-003	9.1024E-004	-7.7276E-003
8162	1.0868E+000	9.7861E-004	7.3559E-002	5650	2.2303E-002	-1.0827E-002	9.9672E-003	-7.9229E-004	-3.3561E-003
8163	1.0862E+000	1.0169E-003	7.6493E-002	5658	2.2971E-002	-1.1038E-002	1.2234E-002	-3.1813E-003	-3.8068E-003
8164	1.0853E+000	1.0099E-003	7.5686E-002	5616	2.3220E-002	-1.1490E-002	1.3133E-002	-2.9620E-003	-2.7783E-003
8165	1.0860E+000	1.0163E-003	7.6046E-002	5599	2.3009E-002	-1.1300E-002	1.2191E-002	-4.9036E-003	-2.1476E-003
8166	1.0880E+000	9.9179E-004	7.3929E-002	5556	2.2325E-002	-1.0786E-002	8.2875E-003	-8.3992E-003	-9.9665E-004
8167	1.0886E+000	1.0028E-003	7.4679E-002	5546	2.2387E-002	-1.2019E-002	1.1330E-002	-8.8095E-003	-7.1682E-004
