# lambda	flux	error	variance	counts	eig1	eig2	eig3	eig4	eig5
4885	9.5707E-001	4.3206E-004	5.0993E-002	13929	-4.0181E-004	1.2800E-003	-3.0564E-004	-2.3046E-003	-6.2051E-004
4886	9.5139E-001	4.2737E-004	5.0442E-002	13931	-4.7093E-004	1.1896E-003	-6.2923E-004	-2.4432E-003	-4.4774E-005
4887	9.4567E-001	4.2613E-004	5.0296E-002	13931	-6.0048E-004	1.2163E-003	-5.3327E-004	-1.9598E-003	6.6210E-004
4888	9.4692E-001	4.2703E-004	5.0402E-002	13931	-7.9240E-004	1.4406E-003	-5.7912E-004	-1.8641E-003	8.1264E-004
4889	9.5170E-001	4.3013E-004	5.0768E-002	13931	-9.2145E-004	1.3973E-003	-2.6037E-004	-2.4483E-003	-3.4534E-004
4890	9.5004E-001	4.3503E-004	5.1346E-002	13931	-9.8777E-004	9.7005E-004	2.1653E-004	-2.4732E-003	-7.1825E-004
4891	9.4128E-001	4.3249E-004	5.1047E-002	13931	-1.0941E-003	5.8779E-004	3.7090E-005	-1.8855E-003	1.1517E-003
4892	9.3586E-001	4.3016E-004	5.0774E-002	13932	-9.3819E-004	3.7665E-004	-6.8081E-004	-1.0804E-003	3.5217E-003
4893	9.4699E-001	4.3206E-004	5.0996E-002	13931	-5.7680E-004	6.8281E-004	-9.5802E-004	-1.6320E-003	2.6844E-003
4894	9.7443E-001	4.4033E-004	5.1972E-002	13931	-1.9343E-004	1.5228E-003	-8.1569E-004	-2.8640E-003	7.4064E-004
4895	1.0038E+000	4.4174E-004	5.2140E-002	13932	6.3483E-005	2.0504E-003	-5.7317E-004	-3.3585E-003	-1.4647E-003
4896	1.0251E+000	4.4517E-004	5.2545E-002	13932	3.9047E-004	1.9799E-003	-5.0917E-004	-3.3656E-003	-2.3242E-003
4897	1.0351E+000	4.4628E-004	5.2675E-002	13931	5.2410E-004	1.6621E-003	-5.8372E-004	-3.4854E-003	-2.3782E-003
4898	1.0369E+000	4.4514E-004	5.2540E-002	13931	4.8123E-004	1.5509E-003	-1.5180E-004	-3.4059E-003	-2.2649E-003
4899	1.0312E+000	4.4769E-004	5.2841E-002	13931	4.3862E-004	1.6424E-003	-5.8118E-004	-3.3061E-003	-1.8109E-003
4900	1.0200E+000	4.4110E-004	5.2063E-002	13931	3.6557E-004	1.3532E-003	-7.5937E-004	-2.5283E-003	-2.9088E-004
4901	1.0090E+000	4.4427E-004	5.2437E-002	13931	3.7954E-004	1.1271E-003	-5.4335E-004	-2.0976E-003	8.2735E-004
4902	1.0045E+000	4.4312E-004	5.2302E-002	13931	3.2689E-004	1.1763E-003	-5.4967E-004	-2.8085E-003	-1.7739E-004
4903	1.0036E+000	4.3736E-004	5.1622E-002	13931	1.6418E-004	1.4555E-003	-5.4433E-004	-2.6330E-003	-8.0801E-004
4904	1.0013E+000	4.3032E-004	5.0790E-002	13931	5.6146E-005	1.1857E-003	-5.1832E-004	-2.3270E-003	3.2053E-004
4905	1.0051E+000	4.3117E-004	5.0891E-002	13931	1.8334E-004	1.1199E-003	-6.2517E-004	-2.8245E-003	7.8994E-004
4906	1.0152E+000	4.3185E-004	5.0968E-002	13929	1.8619E-004	1.4059E-003	-7.3431E-004	-3.3021E-003	-2.5898E-004
4907	1.0254E+000	4.3595E-004	5.1450E-002	13928	2.7061E-004	1.5690E-003	-4.7502E-004	-3.7456E-003	-2.2158E-003
4908	1.0256E+000	4.4540E-004	5.2567E-002	13929	1.6275E-004	1.5101E-003	-1.8345E-004	-3.6175E-003	-2.3048E-003
4909	1.0147E+000	4.3713E-004	5.1591E-002	13929	3.7670E-006	1.4833E-003	-2.5788E-004	-3.4324E-003	-6.4590E-004
4910	9.9654E-001	4.3474E-004	5.1309E-002	13929	-6.4107E-005	9.4679E-004	-2.8462E-004	-3.4123E-003	8.8470E-004
4911	9.8148E-001	4.3285E-004	5.1085E-002	13929	-2.0492E-004	7.8473E-004	-6.3946E-004	-2.4715E-003	1.9508E-003
4912	9.7771E-001	4.2724E-004	5.0427E-002	13931	-1.8921E-004	7.3742E-004	-8.0485E-004	-2.0203E-003	2.3673E-003
4913	9.8612E-001	4.3007E-004	5.0763E-002	13932	-1.1519E-004	1.0386E-003	-1.0655E-003	-2.5086E-003	1.0520E-003
4914	9.9936E-001	4.2967E-004	5.0715E-002	13932	3.9274E-005	1.2532E-003	-7.0669E-004	-2.9823E-003	-8.3685E-005
4915	1.0124E+000	4.3439E-004	5.1272E-002	13932	2.3914E-004	1.4194E-003	-2.3039E-004	-3.4057E-003	-4.8226E-004
4916	1.0224E+000	4.4315E-004	5.2306E-002	13932	3.7318E-004	1.6127E-003	-2.2241E-004	-4.0676E-003	-1.8498E-003
4917	1.0225E+000	4.4605E-004	5.2650E-002	13932	2.2067E-004	1.6220E-003	-1.9069E-005	-4.5697E-003	-2.3517E-003
4918	1.0065E+000	4.4326E-004	5.2319E-002	13932	-1.0200E-004	1.2288E-003	2.2316E-004	-3.7599E-003	-1.6206E-003
4919	9.7562E-001	4.3368E-004	5.1189E-002	13932	-5.4445E-004	8.6153E-004	-1.3061E-004	-2.7212E-003	7.5584E-004
4920	9.4231E-001	4.3103E-004	5.0876E-002	13932	-8.2194E-004	1.6573E-004	-5.0267E-004	-2.2324E-003	4.1988E-003
4921	9.2233E-001	4.3137E-004	5.0917E-002	13932	-1.0756E-003	6.9271E-005	-9.5189E-004	-2.1431E-003	5.4209E-003
4922	9.2466E-001	4.2712E-004	5.0415E-002	13932	-1.2990E-003	3.9363E-004	-1.9144E-003	-3.4300E-003	3.8337E-003
4923	9.3918E-001	4.2998E-004	5.0753E-002	13932	-1.3331E-003	8.5746E-004	-2.2260E-003	-4.5606E-003	1.3322E-003
4924	9.5000E-001	4.3269E-004	5.1072E-002	13932	-9.0386E-004	8.7287E-004	-2.0744E-003	-4.2388E-003	1.8087E-004
4925	9.5536E-001	4.2916E-004	5.0655E-002	13932	-2.3924E-004	7.9854E-004	-1.8653E-003	-3.3155E-003	1.4518E-003
4926	9.6590E-001	4.3591E-004	5.1452E-002	13932	1.6056E-004	7.6542E-004	-1.7528E-003	-2.8307E-003	2.2560E-003
4927	9.8712E-001	4.4003E-004	5.1938E-002	13932	2.9704E-004	1.0932E-003	-1.2971E-003	-3.9034E-003	1.8077E-004
4928	1.0092E+000	4.4550E-004	5.2584E-002	13932	3.7324E-004	1.2074E-003	-5.7052E-004	-3.9111E-003	-1.5872E-003
4929	1.0252E+000	4.3891E-004	5.1806E-002	13932	5.7280E-004	1.4120E-003	-6.2352E-004	-4.3389E-003	-1.4499E-003
4930	1.0352E+000	4.4061E-004	5.2007E-002	13932	7.1265E-004	1.3014E-003	-5.2160E-004	-3.5991E-003	-1.3480E-003
4931	1.0394E+000	4.3449E-004	5.1284E-002	13932	6.2055E-004	1.0971E-003	-5.9163E-004	-3.4499E-003	-1.4384E-003
4932	1.0353E+000	4.3202E-004	5.0992E-002	13932	4.9792E-004	1.0624E-003	-3.9530E-004	-3.3613E-003	-1.3548E-003
4933	1.0216E+000	4.3155E-004	5.0937E-002	13932	4.4264E-004	7.6652E-004	-2.1138E-004	-3.1077E-003	-4.1249E-004
4934	1.0018E+000	4.3511E-004	5.1356E-002	13931	3.9466E-004	3.6983E-004	-1.4471E-004	-2.3976E-003	1.5819E-003
4935	9.8867E-001	4.3691E-004	5.1568E-002	13931	4.5928E-004	1.6269E-004	-3.0921E-004	-2.1517E-003	2.8715E-003
4936	9.8941E-001	4.3268E-004	5.1069E-002	13931	2.6728E-004	6.2304E-004	-3.2938E-004	-2.6010E-003	1.6298E-003
4937	9.9269E-001	4.3251E-004	5.1049E-002	13931	-3.8388E-005	9.6098E-004	-3.0975E-004	-3.2315E-003	-7.9959E-004
4938	9.8685E-001	4.2851E-004	5.0577E-002	13931	-2.5665E-004	8.9624E-004	-5.3924E-004	-2.7801E-003	-4.5122E-005
4939	9.7274E-001	4.1833E-004	4.9377E-002	13932	-2.8864E-004	4.4222E-004	-3.3090E-004	-2.9181E-003	2.5262E-003
4940	9.6771E-001	4.1744E-004	4.9275E-002	13934	-1.0529E-004	2.7219E-004	-7.2004E-004	-2.6596E-003	3.6265E-003
4941	9.8035E-001	4.2723E-004	5.0433E-002	13935	5.2896E-005	6.7298E-004	-9.5969E-004	-2.4288E-003	2.2231E-003
4942	1.0013E+000	4.3934E-004	5.1863E-002	13935	1.9847E-004	1.2146E-003	-7.5165E-004	-3.4354E-003	-2.9899E-004
4943	1.0198E+000	4.4745E-004	5.2820E-002	13935	4.7142E-004	1.3974E-003	-3.4260E-004	-4.0131E-003	-1.2219E-003
4944	1.0303E+000	4.4684E-004	5.2751E-002	13937	7.1206E-004	1.3065E-003	-6.5281E-004	-4.1413E-003	-7.7638E-004
4945	1.0335E+000	4.4795E-004	5.2883E-002	13937	8.5678E-004	1.2326E-003	-6.3265E-004	-4.0815E-003	-1.9043E-004
4946	1.0317E+000	4.4360E-004	5.2371E-002	13938	8.2566E-004	9.0055E-004	-5.0416E-004	-3.5502E-003	-4.1120E-004
4947	1.0301E+000	4.3329E-004	5.1155E-002	13939	9.2007E-004	7.3350E-004	-9.2425E-004	-3.4159E-003	7.1945E-004
4948	1.0318E+000	4.3241E-004	5.1054E-002	13940	9.7453E-004	7.2754E-004	-1.0351E-003	-3.0782E-003	1.3794E-003
4949	1.0357E+000	4.4679E-004	5.2755E-002	13942	9.6795E-004	9.1709E-004	-8.5605E-004	-3.0555E-003	3.1979E-004
4950	1.0403E+000	4.5247E-004	5.3434E-002	13946	1.0137E-003	1.0052E-003	-6.9083E-004	-3.6938E-003	2.6136E-004
4951	1.0443E+000	4.5395E-004	5.3616E-002	13950	1.0855E-003	9.1953E-004	-7.7025E-004	-3.6413E-003	-5.1920E-004
4952	1.0453E+000	4.5181E-004	5.3385E-002	13961	1.1397E-003	9.6116E-004	-9.7528E-004	-4.2132E-003	-7.8806E-004
4953	1.0422E+000	4.4696E-004	5.2834E-002	13973	1.0703E-003	8.9774E-004	-9.2152E-004	-3.3574E-003	-6.4154E-004
4954	1.0360E+000	4.4267E-004	5.2396E-002	14010	8.7226E-004	4.9232E-004	-8.3416E-004	-2.4176E-003	6.9556E-004
4955	1.0311E+000	4.3752E-004	5.1868E-002	14054	4.9226E-004	2.1434E-004	-8.9809E-004	-2.9751E-003	2.3032E-003
4956	1.0291E+000	4.4716E-004	5.3025E-002	14062	-5.1889E-004	-5.1241E-004	-1.9943E-003	-2.4264E-003	6.0756E-003
4957	1.0449E+000	6.1451E-004	7.2876E-002	14064	-3.8951E-003	-2.6013E-003	-8.9691E-003	-3.3038E-003	1.9403E-002
4958	1.1243E+000	1.3840E-003	1.6413E-001	14064	-1.4221E-002	-5.6522E-003	-3.3375E-002	-1.3319E-002	3.4184E-002
4959	1.2760E+000	2.8192E-003	3.3433E-001	14064	-3.1967E-002	-7.4283E-003	-7.4553E-002	-3.6479E-002	3.4858E-002
4960	1.3933E+000	3.7858E-003	4.4899E-001	14066	-4.3615E-002	-7.6094E-003	-1.0126E-001	-5.4338E-002	2.6424E-002
4961	1.3613E+000	3.2018E-003	3.7974E-001	14066	-3.6583E-002	-7.5221E-003	-8.5435E-002	-4.5939E-002	2.5455E-002
4962	1.2221E+000	1.7411E-003	2.0649E-001	14066	-1.8523E-002	-6.4495E-003	-4.5066E-002	-2.1638E-002	2.8773E-002
4963	1.1038E+000	7.6428E-004	9.0644E-002	14066	-5.4363E-003	-3.7704E-003	-1.5473E-002	-6.8247E-003	2.1233E-002
4964	1.0486E+000	4.7096E-004	5.5840E-002	14058	-6.4421E-004	-1.1540E-003	-3.9476E-003	-3.4678E-003	9.5216E-003
4965	1.0262E+000	4.3343E-004	5.1339E-002	14030	3.6335E-004	2.9697E-004	-9.6616E-004	-3.3874E-003	3.0050E-003
4966	1.0100E+000	4.3619E-004	5.1611E-002	14000	4.3312E-004	6.8791E-004	-5.3165E-004	-3.0730E-003	1.7524E-003
4967	9.9757E-001	4.2880E-004	5.0689E-002	13974	3.8988E-004	7.5101E-004	-5.6656E-004	-3.3329E-003	1.8391E-003
4968	9.9083E-001	4.3647E-004	5.1568E-002	13959	3.6306E-004	7.1964E-004	-6.7354E-004	-3.6769E-003	1.5430E-003
4969	9.9104E-001	4.3706E-004	5.1621E-002	13950	3.3595E-004	7.2956E-004	-1.0042E-003	-3.7653E-003	1.9104E-003
4970	9.9287E-001	4.2967E-004	5.0745E-002	13948	3.9824E-004	7.4599E-004	-6.9882E-004	-3.7782E-003	1.4386E-003
4971	9.9708E-001	4.3216E-004	5.1034E-002	13945	6.0862E-004	7.3771E-004	-6.8900E-004	-3.8751E-003	8.1782E-004
4972	1.0039E+000	4.3538E-004	5.1409E-002	13942	7.1360E-004	8.4083E-004	-7.3465E-004	-3.8690E-003	6.3688E-004
4973	1.0121E+000	4.3455E-004	5.1305E-002	13939	8.6573E-004	8.8844E-004	-8.2089E-004	-3.7516E-003	2.8455E-004
4974	1.0212E+000	4.4424E-004	5.2445E-002	13937	9.0474E-004	9.3035E-004	-5.3772E-004	-4.2787E-003	-3.7026E-004
4975	1.0273E+000	4.3637E-004	5.1512E-002	13935	9.2494E-004	1.0550E-003	-7.0906E-004	-4.1574E-003	-5.2467E-004
4976	1.0291E+000	4.4170E-004	5.2140E-002	13934	9.4259E-004	1.0677E-003	-7.0138E-004	-4.3245E-003	-8.8817E-004
4977	1.0254E+000	4.4371E-004	5.2373E-002	13932	8.9861E-004	1.1592E-003	-3.1220E-004	-4.1940E-003	-9.0314E-004
4978	1.0168E+000	4.3455E-004	5.1291E-002	13932	7.7987E-004	1.0342E-003	-4.7381E-004	-4.3217E-003	-8.6766E-004
4979	1.0056E+000	4.3006E-004	5.0760E-002	13931	5.9290E-004	8.3713E-004	-5.3717E-004	-4.2027E-003	-5.2869E-004
4980	9.9481E-001	4.1947E-004	4.9510E-002	13931	3.6717E-004	7.5092E-004	-8.8579E-004	-3.9573E-003	3.5484E-006
4981	9.8329E-001	4.2226E-004	4.9839E-002	13931	5.6164E-005	6.8615E-004	-7.0352E-004	-4.0581E-003	-4.1541E-004
4982	9.6806E-001	4.2519E-004	5.0185E-002	13931	-3.4713E-004	7.6340E-004	-4.9443E-004	-3.7919E-003	-1.6952E-004
4983	9.4928E-001	4.2848E-004	5.0568E-002	13928	-4.8350E-004	4.2130E-004	-6.8103E-004	-2.7029E-003	1.9599E-003
4984	9.3766E-001	4.2509E-004	5.0167E-002	13928	-6.3514E-004	8.0897E-005	-1.2543E-003	-2.5647E-003	4.0098E-003
4985	9.4259E-001	4.2974E-004	5.0721E-002	13930	-7.9151E-004	2.1436E-005	-2.0172E-003	-3.0516E-003	4.1538E-003
4986	9.6193E-001	4.3284E-004	5.1086E-002	13930	-1.2648E-003	3.0190E-004	-2.6737E-003	-3.7160E-003	2.4365E-003
4987	9.8497E-001	4.3010E-004	5.0763E-002	13930	-1.3152E-003	6.0034E-004	-3.2718E-003	-4.9171E-003	3.1442E-004
4988	1.0014E+000	4.3395E-004	5.1217E-002	13930	-7.6622E-004	6.8987E-004	-2.8347E-003	-5.0380E-003	-1.0279E-003
4989	1.0068E+000	4.1967E-004	4.9535E-002	13932	-6.3108E-005	7.0849E-004	-1.6013E-003	-4.3664E-003	-7.5472E-004
4990	1.0023E+000	4.2825E-004	5.0548E-002	13932	4.0632E-004	6.3965E-004	-5.9470E-004	-3.7959E-003	4.7968E-005
4991	9.9419E-001	4.3848E-004	5.1755E-002	13932	6.8417E-004	4.4442E-004	-7.5169E-004	-3.8980E-003	8.7601E-004
4992	9.8779E-001	4.3289E-004	5.1096E-002	13932	7.2102E-004	5.3781E-004	-1.0896E-003	-3.2999E-003	1.2293E-003
4993	9.8773E-001	4.2954E-004	5.0700E-002	13932	8.0262E-004	6.5887E-004	-7.5851E-004	-3.4136E-003	1.0513E-003
4994	9.9045E-001	4.2463E-004	5.0120E-002	13932	7.5318E-004	6.3525E-004	-8.8535E-004	-3.9374E-003	1.2400E-003
4995	9.9278E-001	4.2534E-004	5.0204E-002	13932	7.5956E-004	8.3784E-004	-8.3780E-004	-4.2299E-003	1.3495E-003
4996	9.9743E-001	4.2470E-004	5.0129E-002	13932	8.0026E-004	8.6014E-004	-5.3251E-004	-4.3812E-003	5.0802E-004
4997	1.0028E+000	4.3315E-004	5.1126E-002	13932	7.4844E-004	8.1462E-004	-6.8870E-004	-4.6421E-003	-5.4158E-004
4998	1.0035E+000	4.3591E-004	5.1452E-002	13932	7.3947E-004	7.4664E-004	-5.0219E-004	-4.4222E-003	-5.0684E-004
4999	9.9719E-001	4.3379E-004	5.1204E-002	13933	6.6819E-004	6.4258E-004	-3.8626E-004	-4.2784E-003	-1.0065E-003
5000	9.8567E-001	4.3044E-004	5.0825E-002	13942	4.8135E-004	5.3745E-004	-1.5125E-004	-3.1384E-003	9.2317E-004
5001	9.7316E-001	4.2835E-004	5.0624E-002	13968	2.7507E-004	1.4265E-004	-2.8759E-004	-2.7611E-003	3.0581E-003
5002	9.6658E-001	4.3271E-004	5.1284E-002	14046	-3.3033E-005	-5.2032E-004	-6.8925E-004	-2.4565E-003	4.6098E-003
5003	9.7456E-001	4.6528E-004	5.5278E-002	14115	-5.7010E-004	-1.3320E-003	-1.4595E-003	-1.5686E-003	9.7694E-003
5004	1.0116E+000	6.3940E-004	7.6000E-002	14128	-2.5794E-003	-3.9934E-003	-6.2938E-003	-4.1698E-004	2.4082E-002
5005	1.1354E+000	1.4859E-003	1.7662E-001	14129	-1.2586E-002	-9.6980E-003	-3.0243E-002	-5.1005E-003	5.8703E-002
5006	1.4547E+000	4.1436E-003	4.9254E-001	14130	-4.5233E-002	-1.6209E-002	-1.0670E-001	-4.0299E-002	9.3550E-002
5007	1.9266E+000	8.5180E-003	1.0126E+000	14131	-9.8522E-002	-2.1115E-002	-2.2838E-001	-1.1242E-001	8.9567E-002
5008	2.2037E+000	1.1237E-002	1.3357E+000	14131	-1.3126E-001	-2.4662E-002	-3.0128E-001	-1.5860E-001	7.0748E-002
5009	2.0135E+000	9.3070E-003	1.1064E+000	14131	-1.0809E-001	-2.6151E-002	-2.4903E-001	-1.2394E-001	7.7775E-002
5010	1.5609E+000	4.9962E-003	5.9394E-001	14132	-5.5492E-002	-2.2576E-002	-1.3037E-001	-5.3777E-002	8.8429E-002
5011	1.2067E+000	1.9769E-003	2.3501E-001	14132	-1.7977E-002	-1.3396E-002	-4.4628E-002	-1.1365E-002	6.5309E-002
5012	1.0385E+000	7.8280E-004	9.3025E-002	14122	-4.0965E-003	-5.3758E-003	-1.0954E-002	-1.4702E-003	2.8996E-002
5013	9.7362E-001	4.9303E-004	5.8447E-002	14053	-1.0854E-003	-1.8944E-003	-2.8354E-003	-1.9571E-003	1.0978E-002
5014	9.4676E-001	4.4601E-004	5.2741E-002	13983	-5.7883E-004	-1.0360E-003	-1.5827E-003	-2.8219E-003	6.9458E-003
5015	9.4252E-001	4.3340E-004	5.1187E-002	13949	-9.4258E-004	-9.4219E-004	-1.7998E-003	-3.4711E-003	4.6911E-003
5016	9.5267E-001	4.4853E-004	5.2948E-002	13935	-1.8018E-003	-4.9145E-004	-2.2623E-003	-5.2175E-003	1.6933E-003
5017	9.6281E-001	4.4799E-004	5.2879E-002	13933	-2.0545E-003	-2.4493E-004	-2.3969E-003	-5.9833E-003	-9.2558E-004
5018	9.5672E-001	4.2738E-004	5.0445E-002	13932	-1.4288E-003	-2.9406E-004	-2.1726E-003	-5.3212E-003	-2.1389E-004
5019	9.4226E-001	4.2131E-004	4.9729E-002	13932	-4.8530E-004	-3.7776E-004	-2.1299E-003	-3.6669E-003	2.8421E-003
5020	9.3667E-001	4.1700E-004	4.9220E-002	13932	1.9230E-004	-3.2943E-005	-1.6404E-003	-3.3330E-003	2.7745E-003
5021	9.4370E-001	4.1903E-004	4.9460E-002	13932	3.2443E-004	4.0573E-004	-9.8792E-004	-4.0289E-003	-1.2979E-004
5022	9.5218E-001	4.2507E-004	5.0172E-002	13932	1.7577E-004	6.4918E-004	-8.5925E-004	-3.9040E-003	-8.6484E-004
5023	9.5619E-001	4.2404E-004	5.0049E-002	13931	2.6020E-004	4.8412E-004	-8.7279E-004	-3.7016E-003	-4.9191E-004
5024	9.6125E-001	4.2441E-004	5.0093E-002	13931	3.7297E-004	4.9554E-004	-1.1400E-003	-3.7767E-003	2.9743E-004
5025	9.7046E-001	4.1441E-004	4.8913E-002	13931	4.0312E-004	6.8616E-004	-1.1961E-003	-4.1556E-003	-2.1257E-004
5026	9.7747E-001	4.1963E-004	4.9528E-002	13930	4.9488E-004	8.6188E-004	-9.1234E-004	-4.1358E-003	-5.7147E-004
5027	9.7705E-001	4.1966E-004	4.9530E-002	13930	4.8713E-004	6.9355E-004	-1.1867E-003	-3.7266E-003	-1.0287E-004
5028	9.7294E-001	4.2175E-004	4.9779E-002	13931	5.1602E-004	3.7518E-004	-1.1920E-003	-3.8872E-003	1.3608E-003
5029	9.7180E-001	4.3370E-004	5.1190E-002	13931	6.6527E-004	3.5525E-004	-1.2627E-003	-3.3286E-003	1.6891E-003
5030	9.7805E-001	4.3935E-004	5.1857E-002	13931	6.8686E-004	6.9536E-004	-9.7789E-004	-4.0949E-003	9.6060E-004
5031	9.8772E-001	4.3226E-004	5.1020E-002	13931	8.6164E-004	8.6701E-004	-1.1773E-003	-4.1628E-003	-4.4841E-005
5032	9.9605E-001	4.3149E-004	5.0931E-002	13932	1.1423E-003	7.1235E-004	-1.3574E-003	-3.7899E-003	2.3260E-004
5033	1.0043E+000	4.3132E-004	5.0911E-002	13932	1.3786E-003	7.8795E-004	-1.4547E-003	-4.6642E-003	-7.2387E-004
5034	1.0104E+000	4.3924E-004	5.1846E-002	13932	1.3292E-003	9.7643E-004	-1.0027E-003	-5.6023E-003	-2.4145E-003
5035	1.0072E+000	4.3431E-004	5.1263E-002	13932	1.2071E-003	7.9911E-004	-5.2910E-004	-4.8981E-003	-2.3273E-003
5036	9.9252E-001	4.3172E-004	5.0956E-002	13931	1.0830E-003	3.4387E-004	-7.1234E-004	-3.7291E-003	-9.4038E-004
5037	9.7586E-001	4.2549E-004	5.0220E-002	13931	7.9551E-004	2.1634E-004	-1.0234E-003	-3.4259E-003	6.3999E-004
5038	9.6639E-001	4.3197E-004	5.0985E-002	13931	5.6663E-004	3.3418E-004	-9.2677E-004	-3.5909E-003	2.3789E-004
5039	9.5937E-001	4.1268E-004	4.8708E-002	13931	1.8011E-004	4.6701E-004	-8.3197E-004	-3.9682E-003	-6.0725E-004
5040	9.4758E-001	4.0784E-004	4.8137E-002	13931	-1.7210E-004	2.3554E-004	-1.0197E-003	-3.4797E-003	-2.0811E-005
5041	9.2912E-001	4.2006E-004	4.9581E-002	13932	-4.7113E-004	-3.4625E-004	-1.0420E-003	-3.4631E-003	2.1450E-003
5042	9.1672E-001	4.2421E-004	5.0072E-002	13932	-5.1381E-004	-8.9443E-004	-1.3103E-003	-2.4938E-003	4.2440E-003
5043	9.2560E-001	4.2260E-004	4.9883E-002	13933	-3.1906E-004	-6.2283E-004	-1.1937E-003	-2.5522E-003	4.1066E-003
5044	9.5101E-001	4.2730E-004	5.0438E-002	13933	1.7165E-004	1.2310E-004	-1.1515E-003	-4.1790E-003	1.7016E-003
5045	9.8080E-001	4.3044E-004	5.0808E-002	13933	6.9294E-004	7.4613E-004	-1.0352E-003	-4.8205E-003	-1.1739E-003
5046	1.0025E+000	4.3751E-004	5.1643E-002	13933	1.1328E-003	1.0072E-003	-1.3730E-003	-5.2034E-003	-2.2858E-003
5047	1.0122E+000	4.3514E-004	5.1363E-002	13933	1.2856E-003	1.0647E-003	-1.3912E-003	-5.2644E-003	-2.7661E-003
5048	1.0081E+000	4.2982E-004	5.0735E-002	13933	1.1574E-003	8.6675E-004	-1.2800E-003	-4.8734E-003	-2.4928E-003
5049	9.9237E-001	4.2984E-004	5.0738E-002	13933	9.6860E-004	4.9146E-004	-1.3770E-003	-4.0612E-003	-9.1037E-004
5050	9.7394E-001	4.2663E-004	5.0358E-002	13933	7.4459E-004	1.4071E-004	-1.4030E-003	-3.7682E-003	1.1298E-003
5051	9.6278E-001	4.2517E-004	5.0185E-002	13932	6.4249E-004	6.6841E-005	-1.3342E-003	-3.3666E-003	1.2242E-003
5052	9.6036E-001	4.2358E-004	4.9999E-002	13933	7.3705E-004	9.2643E-005	-1.3058E-003	-3.1596E-003	9.1636E-004
5053	9.6540E-001	4.1952E-004	4.9518E-002	13932	7.2523E-004	2.1212E-004	-1.3907E-003	-3.4265E-003	1.0160E-003
5054	9.7639E-001	4.2336E-004	4.9971E-002	13932	9.0107E-004	2.6814E-004	-1.4678E-003	-3.7680E-003	7.8443E-004
5055	9.8993E-001	4.2582E-004	5.0261E-002	13932	1.0869E-003	3.5730E-004	-1.4593E-003	-4.1548E-003	-5.3807E-004
5056	1.0021E+000	4.3625E-004	5.1483E-002	13927	1.1719E-003	5.1123E-004	-1.0528E-003	-4.4905E-003	-1.3723E-003
5057	1.0091E+000	4.4092E-004	5.1999E-002	13908	1.2320E-003	2.7021E-004	-1.1644E-003	-4.5373E-003	-9.6650E-004
5058	1.0117E+000	4.4648E-004	5.2626E-002	13893	1.3898E-003	2.1369E-004	-1.2771E-003	-4.0177E-003	-6.3240E-004
5059	1.0146E+000	4.4835E-004	5.2815E-002	13877	1.5884E-003	3.6298E-004	-1.1220E-003	-3.3214E-003	-8.3601E-004
5060	1.0179E+000	4.4577E-004	5.2503E-002	13872	1.7058E-003	3.9053E-004	-1.1178E-003	-4.0380E-003	-1.2606E-003
5061	1.0215E+000	4.4498E-004	5.2404E-002	13869	1.6917E-003	3.1312E-004	-1.1123E-003	-4.2437E-003	-1.4660E-003
5062	1.0253E+000	4.5497E-004	5.3583E-002	13870	1.8428E-003	3.7414E-004	-9.2834E-004	-4.7100E-003	-1.7784E-003
5063	1.0237E+000	4.5780E-004	5.3911E-002	13868	1.7560E-003	4.3873E-004	-8.2686E-004	-5.1226E-003	-1.9664E-003
5064	1.0132E+000	4.5526E-004	5.3610E-002	13867	1.5817E-003	3.0489E-004	-6.7078E-004	-4.6411E-003	-1.9099E-003
5065	9.9403E-001	4.5092E-004	5.3082E-002	13858	1.3652E-003	-1.3943E-005	-7.4918E-004	-3.4053E-003	-1.8098E-004
5066	9.7754E-001	4.3710E-004	5.1444E-002	13852	1.2169E-003	-8.0449E-005	-1.0891E-003	-3.2612E-003	1.1064E-003
5067	9.7160E-001	4.3523E-004	5.1208E-002	13843	1.1253E-003	1.4443E-004	-1.0562E-003	-3.3050E-003	6.3176E-004
5068	9.7401E-001	4.2582E-004	5.0124E-002	13856	9.6338E-004	2.2145E-004	-1.1106E-003	-4.0546E-003	-1.9357E-004
5069	9.7815E-001	4.3056E-004	5.0717E-002	13875	9.8145E-004	2.1155E-004	-8.8564E-004	-4.4167E-003	-1.3289E-004
5070	9.8067E-001	4.3944E-004	5.1782E-002	13885	1.1001E-003	2.8805E-004	-1.1802E-003	-4.6057E-003	5.3367E-004
5071	9.8359E-001	4.4085E-004	5.1941E-002	13881	1.1755E-003	5.0420E-004	-1.0347E-003	-4.8877E-003	-4.0450E-004
5072	9.8467E-001	4.4344E-004	5.2234E-002	13875	1.1421E-003	4.8395E-004	-8.8866E-004	-5.2142E-003	-9.5620E-004
5073	9.8096E-001	4.4382E-004	5.2273E-002	13872	1.1716E-003	2.9458E-004	-1.0855E-003	-4.5352E-003	1.1030E-004
5074	9.7866E-001	4.3485E-004	5.1200E-002	13863	1.2118E-003	2.3557E-004	-1.2806E-003	-3.7150E-003	3.3099E-004
5075	9.8012E-001	4.2919E-004	5.0530E-002	13861	1.2708E-003	3.1630E-004	-1.3880E-003	-4.0062E-003	3.1294E-004
